cruise,depth,temperature,conductivity,salinity,density,oxygen2
EX1903L1,794.7,11.2205,3.997587,35.3675,1030.5933,3.8079
EX1903L1,794.79,11.2199,3.997538,35.3676,1030.5939,3.8091
EX1903L1,794.812,11.2198,3.997504,35.3674,1030.5939,3.8039
EX1903L1,794.865,11.2189,3.997442,35.3675,1030.5942,3.8089
EX1903L1,794.902,11.2187,3.997366,35.3669,1030.5946,3.8038
EX1903L1,794.977,11.2182,3.997407,35.3678,1030.5948,3.8034
EX1903L1,794.977,11.2182,3.997345,35.3672,1030.5946,3.8029
EX1903L1,795.067,11.2177,3.997318,35.3673,1030.595,3.809
EX1903L1,795.09,11.2176,3.997318,35.3675,1030.595,3.804
EX1903L1,795.142,11.2173,3.997235,35.3669,1030.5955,3.8029
EX1903L1,795.18,11.2163,3.997131,35.3668,1030.5958,3.8026
EX1903L1,795.202,11.2153,3.997007,35.3665,1030.5957,3.8079
EX1903L1,795.315,11.2144,3.99689,35.3661,1030.5966,3.8039
EX1903L1,795.292,11.2135,3.996766,35.3659,1030.5965,3.8037
EX1903L1,795.367,11.2123,3.996648,35.3658,1030.5967,3.8036
EX1903L1,795.367,11.2114,3.996517,35.3653,1030.5973,3.8036
EX1903L1,795.427,11.2102,3.996379,35.3651,1030.5975,3.8036
EX1903L1,795.517,11.2085,3.996214,35.365,1030.598,3.8028
EX1903L1,795.539,11.2077,3.996117,35.3649,1030.5981,3.8029
EX1903L1,795.539,11.2059,3.996021,35.3655,1030.5983,3.8029
EX1903L1,795.622,11.2055,3.995917,35.3649,1030.5988,3.803
EX1903L1,795.644,11.2045,3.995814,35.3648,1030.5991,3.8039
EX1903L1,795.704,11.2034,3.99571,35.3648,1030.5995,3.8041
EX1903L1,795.734,11.2026,3.9956,35.3644,1030.5998,3.8052
EX1903L1,795.757,11.2016,3.995552,35.365,1030.6001,3.8054
EX1903L1,795.817,11.2011,3.995496,35.3649,1030.6006,3.8049
EX1903L1,795.847,11.2004,3.995448,35.365,1030.6005,3.8051
EX1903L1,795.929,11.2001,3.995441,35.3652,1030.6008,3.8055
EX1903L1,795.869,11.1996,3.995414,35.3654,1030.6007,3.8049
EX1903L1,795.982,11.1995,3.995331,35.3646,1030.6009,3.8052
EX1903L1,796.019,11.1989,3.995303,35.3649,1030.6012,3.8056
EX1903L1,796.042,11.1989,3.995248,35.3644,1030.6015,3.8051
EX1903L1,796.094,11.1985,3.995255,35.3649,1030.6019,3.8055
EX1903L1,796.124,11.1983,3.995214,35.3646,1030.602,3.8115
EX1903L1,796.147,11.1983,3.995255,35.365,1030.6022,3.8063
EX1903L1,796.147,11.1984,3.995241,35.3647,1030.602,3.8058
EX1903L1,796.236,11.1985,3.995255,35.3648,1030.6022,3.8062
EX1903L1,796.259,11.1986,3.995269,35.3648,1030.6025,3.8066
EX1903L1,796.259,11.1986,3.995269,35.3648,1030.6025,3.8071
EX1903L1,796.371,11.1981,3.995221,35.3648,1030.6031,3.8076
EX1903L1,796.349,11.1978,3.995124,35.3641,1030.6033,3.8081
EX1903L1,796.371,11.1971,3.995069,35.3642,1030.6031,3.8143
EX1903L1,796.431,11.1969,3.995083,35.3645,1030.6034,3.8157
EX1903L1,796.461,11.1964,3.995048,35.3646,1030.6034,3.8163
EX1903L1,796.484,11.196,3.995055,35.3651,1030.6039,3.8113
EX1903L1,796.536,11.1956,3.994952,35.3644,1030.6037,3.8165
EX1903L1,796.574,11.1948,3.994862,35.3643,1030.6042,3.8115
EX1903L1,796.536,11.1941,3.994821,35.3645,1030.604,3.8175
EX1903L1,796.649,11.1938,3.994772,35.3642,1030.6045,3.818
EX1903L1,796.649,11.1936,3.994772,35.3645,1030.6048,3.8193
EX1903L1,796.686,11.1936,3.994724,35.364,1030.6047,3.8207
EX1903L1,796.709,11.1928,3.994627,35.3638,1030.6052,3.8212
EX1903L1,796.761,11.1922,3.994579,35.3639,1030.6056,3.8225
EX1903L1,796.799,11.1918,3.994496,35.3634,1030.6052,3.8229
EX1903L1,796.821,11.1913,3.994496,35.3639,1030.6055,3.8233
EX1903L1,796.874,11.1908,3.994476,35.3641,1030.6059,3.8292
EX1903L1,796.934,11.1908,3.994441,35.3638,1030.6061,3.8256
EX1903L1,796.911,11.191,3.994434,35.3635,1030.6062,3.8314
EX1903L1,796.986,11.1908,3.994496,35.3643,1030.6064,3.8269
EX1903L1,796.986,11.1908,3.994476,35.364,1030.6066,3.8271
EX1903L1,797.076,11.1903,3.994441,35.3642,1030.6069,3.8336
EX1903L1,797.099,11.19,3.994407,35.3641,1030.6069,3.8345
EX1903L1,797.099,11.1902,3.994421,35.3641,1030.6069,3.8354
EX1903L1,797.151,11.1903,3.994414,35.3638,1030.6075,3.8362
EX1903L1,797.241,11.19,3.994372,35.3637,1030.6078,3.837
EX1903L1,797.211,11.19,3.994386,35.3638,1030.6078,3.8376
EX1903L1,797.263,11.1898,3.994372,35.3639,1030.6079,3.8381
EX1903L1,797.323,11.1895,3.994338,35.3638,1030.6081,3.8386
EX1903L1,797.353,11.1895,3.994303,35.3635,1030.608,3.8446
EX1903L1,797.436,11.1892,3.994297,35.3637,1030.6084,3.8403
EX1903L1,797.436,11.1892,3.994324,35.3639,1030.6083,3.8406
EX1903L1,797.466,11.1887,3.994138,35.3625,1030.609,3.8464
EX1903L1,797.541,11.1873,3.993952,35.3619,1030.6093,3.8418
EX1903L1,797.541,11.186,3.993807,35.3618,1030.609,3.8473
EX1903L1,797.601,11.1853,3.993807,35.3624,1030.6091,3.8481
EX1903L1,797.638,11.1852,3.993862,35.3631,1030.6094,3.8433
EX1903L1,797.713,11.1857,3.994,35.3639,1030.6097,3.8431
EX1903L1,797.713,11.1867,3.994048,35.3635,1030.6096,3.8482
EX1903L1,797.766,11.1869,3.994048,35.3633,1030.61,3.8431
EX1903L1,797.803,11.1867,3.994083,35.3638,1030.6101,3.8481
EX1903L1,797.878,11.187,3.994083,35.3634,1030.6105,3.8483
EX1903L1,797.878,11.1873,3.994104,35.3633,1030.6104,3.8484
EX1903L1,797.99,11.1873,3.99409,35.3631,1030.6108,3.8549
EX1903L1,797.968,11.1872,3.994055,35.363,1030.6109,3.8501
EX1903L1,798.043,11.1867,3.993966,35.3625,1030.611,3.8499
EX1903L1,798.043,11.1865,3.993979,35.3628,1030.6111,3.8496
EX1903L1,798.103,11.1867,3.994055,35.3634,1030.6114,3.8492
EX1903L1,798.193,11.187,3.994055,35.363,1030.6118,3.8543
EX1903L1,798.155,11.1869,3.994069,35.3633,1030.6117,3.8489
EX1903L1,798.268,11.187,3.994055,35.363,1030.6122,3.8538
EX1903L1,798.328,11.1865,3.99398,35.3627,1030.6124,3.8546
EX1903L1,798.305,11.1863,3.993945,35.3625,1030.6124,3.8497
EX1903L1,798.38,11.1855,3.993862,35.3624,1030.6123,3.8551
EX1903L1,798.44,11.1852,3.993814,35.3622,1030.6122,3.8549
EX1903L1,798.358,11.1842,3.993704,35.3621,1030.6127,3.8553
EX1903L1,798.605,11.1839,3.993669,35.362,1030.6138,3.8549
EX1903L1,798.605,11.1834,3.993649,35.3623,1030.6135,3.8496
EX1903L1,798.605,11.1836,3.993662,35.3622,1030.6138,3.8544
EX1903L1,798.605,11.1835,3.99369,35.3625,1030.6137,3.8545
EX1903L1,798.755,11.1839,3.993725,35.3625,1030.6147,3.8544
EX1903L1,798.717,11.1836,3.993683,35.3624,1030.6139,3.8542
EX1903L1,798.657,11.1834,3.993704,35.3628,1030.6142,3.8593
EX1903L1,798.942,11.184,3.993759,35.3626,1030.6153,3.8542
EX1903L1,798.86,11.1842,3.993745,35.3623,1030.6146,3.8535
EX1903L1,798.942,11.1837,3.993607,35.3614,1030.6149,3.8537
EX1903L1,798.942,11.1827,3.993511,35.3614,1030.6152,3.853
EX1903L1,798.995,11.1824,3.993469,35.3613,1030.6152,3.8586
EX1903L1,799.085,11.1817,3.993442,35.3616,1030.6155,3.8586
EX1903L1,799.047,11.1815,3.993373,35.3611,1030.6155,3.8584
EX1903L1,799.16,11.1804,3.993249,35.3609,1030.6161,3.8534
EX1903L1,799.16,11.1796,3.993131,35.3605,1030.616,3.853
EX1903L1,799.257,11.1786,3.993056,35.3607,1030.6162,3.8581
EX1903L1,799.272,11.1787,3.993063,35.3606,1030.6169,3.8584
EX1903L1,799.272,11.1779,3.993014,35.3609,1030.6171,3.8586
EX1903L1,799.384,11.1779,3.993,35.3607,1030.6174,3.8587
EX1903L1,799.257,11.1777,3.993007,35.361,1030.6167,3.8529
EX1903L1,799.549,11.1778,3.993007,35.3609,1030.6179,3.8576
EX1903L1,799.497,11.1776,3.993007,35.361,1030.6178,3.8582
EX1903L1,799.549,11.1779,3.99298,35.3605,1030.6178,3.858
EX1903L1,799.549,11.1774,3.992959,35.3607,1030.6178,3.8631
EX1903L1,799.647,11.1769,3.992939,35.3609,1030.6185,3.8587
EX1903L1,799.609,11.1769,3.992911,35.3607,1030.6182,3.8581
EX1903L1,799.722,11.1768,3.992904,35.3607,1030.6189,3.8638
EX1903L1,799.722,11.1764,3.992849,35.3605,1030.6187,3.8591
EX1903L1,799.812,11.1766,3.992883,35.3606,1030.6192,3.8638
EX1903L1,799.834,11.1765,3.99289,35.3607,1030.6195,3.8635
EX1903L1,799.887,11.1764,3.99287,35.3606,1030.6196,3.8585
EX1903L1,799.939,11.1763,3.99287,35.3607,1030.6196,3.8573
EX1903L1,799.939,11.1765,3.99287,35.3605,1030.62,3.8568
EX1903L1,799.976,11.1763,3.99287,35.3607,1030.6197,3.8617
EX1903L1,800.051,11.1766,3.99287,35.3604,1030.6202,3.8564
EX1903L1,800.051,11.1764,3.992842,35.3603,1030.6201,3.8622
EX1903L1,800.164,11.1753,3.992635,35.3593,1030.621,3.8624
EX1903L1,800.164,11.1738,3.992477,35.3591,1030.6209,3.8623
EX1903L1,800.201,11.173,3.992421,35.3593,1030.6213,3.8621
EX1903L1,800.276,11.1726,3.992415,35.3596,1030.6212,3.862
EX1903L1,800.276,11.1721,3.992332,35.3592,1030.6216,3.8625
EX1903L1,800.336,11.1714,3.992228,35.3589,1030.622,3.8622
EX1903L1,800.314,11.1707,3.992104,35.3583,1030.6221,3.857
EX1903L1,800.501,11.1693,3.992008,35.3586,1030.6227,3.8564
EX1903L1,800.441,11.1686,3.991946,35.3587,1030.6224,3.8605
EX1903L1,800.501,11.1684,3.991953,35.359,1030.6228,3.8662
EX1903L1,800.554,11.1685,3.991966,35.3589,1030.6229,3.8615
EX1903L1,800.539,11.1681,3.991939,35.3591,1030.6229,3.8615
EX1903L1,800.614,11.1679,3.991904,35.3589,1030.6231,3.8614
EX1903L1,800.666,11.167,3.991794,35.3586,1030.6233,3.8605
EX1903L1,800.726,11.166,3.99167,35.3583,1030.624,3.8659
EX1903L1,800.726,11.1651,3.991566,35.3582,1030.6243,3.8609
EX1903L1,800.816,11.1646,3.991546,35.3584,1030.6248,3.8605
EX1903L1,800.838,11.1642,3.991566,35.3589,1030.6249,3.8655
EX1903L1,800.891,11.1642,3.991525,35.3585,1030.6251,3.861
EX1903L1,800.838,11.1644,3.991587,35.359,1030.6249,3.8603
EX1903L1,800.943,11.1644,3.99156,35.3587,1030.6254,3.8596
EX1903L1,801.041,11.1644,3.991567,35.3587,1030.6256,3.8588
EX1903L1,801.003,11.1641,3.991546,35.3588,1030.6254,3.8634
EX1903L1,801.056,11.164,3.991594,35.3593,1030.6255,3.8641
EX1903L1,801.168,11.164,3.991587,35.3592,1030.6263,3.8592
EX1903L1,801.116,11.1641,3.991553,35.3588,1030.6264,3.8645
EX1903L1,801.228,11.1639,3.991594,35.3594,1030.6268,3.8587
EX1903L1,801.266,11.164,3.991587,35.3591,1030.6272,3.863
EX1903L1,801.281,11.1641,3.99158,35.359,1030.627,3.8578
EX1903L1,801.281,11.1639,3.991553,35.3589,1030.6267,3.8573
EX1903L1,801.393,11.1639,3.991587,35.3592,1030.6275,3.8624
EX1903L1,801.393,11.1637,3.991587,35.3594,1030.6275,3.8626
EX1903L1,801.483,11.1637,3.99158,35.3593,1030.6282,3.8619
EX1903L1,801.505,11.1637,3.991553,35.359,1030.6284,3.862
EX1903L1,801.558,11.1634,3.991546,35.3592,1030.6284,3.8564
EX1903L1,801.558,11.1634,3.991567,35.3594,1030.6286,3.8556
EX1903L1,801.67,11.163,3.991498,35.359,1030.6293,3.8611
EX1903L1,801.67,11.163,3.991498,35.359,1030.6293,3.8555
EX1903L1,801.708,11.163,3.991532,35.3593,1030.6293,3.86
EX1903L1,801.783,11.163,3.991567,35.3597,1030.6298,3.8607
EX1903L1,801.843,11.1628,3.991525,35.3595,1030.63,3.8604
EX1903L1,801.843,11.1626,3.991484,35.3593,1030.63,3.8554
EX1903L1,801.895,11.1623,3.991422,35.3589,1030.6301,3.8552
EX1903L1,801.933,11.1617,3.991381,35.359,1030.6309,3.8597
EX1903L1,802.008,11.1607,3.991291,35.359,1030.631,3.8594
EX1903L1,802.06,11.1599,3.991215,35.359,1030.6319,3.859
EX1903L1,802.06,11.1596,3.991222,35.3594,1030.6315,3.8538
EX1903L1,802.172,11.1594,3.991208,35.3594,1030.6323,3.8581
EX1903L1,802.172,11.1591,3.991201,35.3596,1030.6326,3.8527
EX1903L1,802.21,11.1593,3.991201,35.3595,1030.633,3.8522
EX1903L1,802.285,11.1588,3.991222,35.3601,1030.6329,3.8516
EX1903L1,802.285,11.1591,3.991236,35.3599,1030.6332,3.8511
EX1903L1,802.345,11.1591,3.991236,35.3599,1030.6333,3.8505
EX1903L1,802.397,11.1593,3.991236,35.3597,1030.6334,3.8499
EX1903L1,802.45,11.1591,3.991257,35.3601,1030.634,3.8494
EX1903L1,802.435,11.1593,3.991291,35.3603,1030.6334,3.8534
EX1903L1,802.562,11.1595,3.991277,35.3599,1030.6342,3.8473
EX1903L1,802.51,11.1595,3.991291,35.36,1030.6338,3.8466
EX1903L1,802.622,11.1596,3.991278,35.3597,1030.6344,3.8468
EX1903L1,802.675,11.1595,3.991271,35.3598,1030.6345,3.8462
EX1903L1,802.735,11.1594,3.991271,35.3598,1030.6347,3.8511
EX1903L1,802.735,11.1596,3.991291,35.3598,1030.6347,3.8457
EX1903L1,802.772,11.1593,3.991298,35.3602,1030.6352,3.8506
EX1903L1,802.787,11.1593,3.99125,35.3597,1030.6352,3.8515
EX1903L1,802.899,11.1591,3.991209,35.3594,1030.6357,3.8461
EX1903L1,802.899,11.1588,3.991222,35.3598,1030.6354,3.8454
EX1903L1,802.952,11.1584,3.991105,35.359,1030.636,3.8512
EX1903L1,802.952,11.1576,3.991009,35.3588,1030.6358,3.8513
EX1903L1,803.049,11.1566,3.990891,35.3586,1030.6361,3.8516
EX1903L1,803.064,11.1561,3.990857,35.3587,1030.636,3.8461
EX1903L1,803.064,11.156,3.990878,35.359,1030.6364,3.8453
EX1903L1,803.177,11.1563,3.990954,35.3595,1030.6372,3.8454
EX1903L1,803.124,11.1573,3.991064,35.3596,1030.6366,3.8454
EX1903L1,803.289,11.1578,3.991147,35.3599,1030.6372,3.8448
EX1903L1,803.177,11.1584,3.991112,35.359,1030.637,3.8504
EX1903L1,803.327,11.1569,3.99094,35.3586,1030.6374,3.845
EX1903L1,803.349,11.1559,3.990864,35.3588,1030.6374,3.8397
EX1903L1,803.349,11.1555,3.990747,35.3581,1030.6373,3.8495
EX1903L1,803.402,11.1545,3.990609,35.3576,1030.638,3.8442
EX1903L1,803.402,11.1536,3.990519,35.3576,1030.6384,3.8445
EX1903L1,803.514,11.1525,3.990395,35.3573,1030.6388,3.8448
EX1903L1,803.514,11.1505,3.990154,35.3569,1030.6386,3.8452
EX1903L1,803.552,11.1492,3.989988,35.3564,1030.639,3.8514
EX1903L1,803.567,11.1475,3.989816,35.3563,1030.6393,3.8464
EX1903L1,803.567,11.146,3.989616,35.3558,1030.6395,3.8462
EX1903L1,803.679,11.1438,3.989333,35.3551,1030.6406,3.8524
EX1903L1,803.679,11.1413,3.988989,35.354,1030.6414,3.8473
EX1903L1,803.679,11.1381,3.988589,35.3531,1030.6415,3.8476
EX1903L1,803.739,11.135,3.988203,35.3522,1030.6423,3.8481
EX1903L1,803.829,11.132,3.98792,35.3522,1030.6426,3.8487
EX1903L1,803.791,11.1294,3.987734,35.3529,1030.6421,3.854
EX1903L1,803.851,11.1281,3.98761,35.3529,1030.6421,3.8545
EX1903L1,803.851,11.1268,3.987486,35.3529,1030.6427,3.8501
EX1903L1,803.956,11.1254,3.987369,35.353,1030.643,3.8561
EX1903L1,803.904,11.1246,3.987265,35.3528,1030.6427,3.8517
EX1903L1,803.956,11.1237,3.987217,35.3531,1030.6431,3.8568
EX1903L1,804.016,11.1236,3.987155,35.3526,1030.6429,3.8525
EX1903L1,804.054,11.123,3.987189,35.3535,1030.6434,3.8521
EX1903L1,804.069,11.1233,3.987231,35.3536,1030.6434,3.8517
EX1903L1,804.129,11.1234,3.987244,35.3537,1030.644,3.8514
EX1903L1,804.069,11.1236,3.987293,35.3539,1030.6436,3.8564
EX1903L1,804.181,11.1236,3.987313,35.3541,1030.6446,3.8513
EX1903L1,804.181,11.1238,3.987313,35.3539,1030.6438,3.8508
EX1903L1,804.241,11.1237,3.987313,35.354,1030.6444,3.8504
EX1903L1,804.294,11.1236,3.987258,35.3535,1030.6445,3.8508
EX1903L1,804.219,11.123,3.987141,35.3529,1030.6442,3.8503
EX1903L1,804.354,11.1217,3.986893,35.3517,1030.6446,3.8554
EX1903L1,804.354,11.1202,3.986741,35.3516,1030.6447,3.8558
EX1903L1,804.354,11.1192,3.986617,35.3513,1030.645,3.8506
EX1903L1,804.459,11.1181,3.986555,35.3518,1030.6454,3.851
EX1903L1,804.459,11.1174,3.986548,35.3523,1030.6457,3.8504
EX1903L1,804.459,11.1172,3.986521,35.3522,1030.6459,3.8563
EX1903L1,804.459,11.1172,3.986514,35.3522,1030.6454,3.8575
EX1903L1,804.556,11.1169,3.986514,35.3524,1030.6457,3.8524
EX1903L1,804.571,11.1165,3.986459,35.3522,1030.6462,3.8577
EX1903L1,804.571,11.1159,3.986314,35.3514,1030.6462,3.8589
EX1903L1,804.631,11.1149,3.98619,35.3511,1030.6461,3.8602
EX1903L1,804.683,11.1136,3.986087,35.3513,1030.6467,3.8614
EX1903L1,804.684,11.1127,3.985901,35.3502,1030.6465,3.8617
EX1903L1,804.684,11.1111,3.985666,35.3495,1030.6469,3.862
EX1903L1,804.796,11.1093,3.985453,35.349,1030.6469,3.8568
EX1903L1,804.796,11.108,3.985246,35.3483,1030.6471,3.8619
EX1903L1,804.781,11.1063,3.98517,35.3491,1030.6471,3.8623
EX1903L1,804.856,11.1055,3.985136,35.3495,1030.648,3.8634
EX1903L1,804.856,11.105,3.985129,35.3499,1030.6482,3.8637
EX1903L1,804.961,11.1048,3.985101,35.3498,1030.6486,3.8686
EX1903L1,804.908,11.1043,3.984984,35.3491,1030.6484,3.8704
EX1903L1,804.961,11.1028,3.984722,35.3479,1030.6484,3.8657
EX1903L1,805.021,11.1003,3.984377,35.3468,1030.6487,3.8659
EX1903L1,805.073,11.098,3.984109,35.3464,1030.6491,3.866
EX1903L1,805.073,11.096,3.983992,35.3472,1030.6495,3.8661
EX1903L1,805.118,11.095,3.983874,35.3469,1030.6497,3.8725
EX1903L1,805.186,11.0941,3.983861,35.3476,1030.65,3.8677
EX1903L1,805.186,11.0933,3.983792,35.3476,1030.6502,3.8731
EX1903L1,805.186,11.0929,3.983688,35.347,1030.6504,3.869
EX1903L1,805.298,11.0914,3.983454,35.3461,1030.6508,3.8689
EX1903L1,805.298,11.0899,3.983309,35.3461,1030.6507,3.8687
EX1903L1,805.358,11.0887,3.983185,35.346,1030.6511,3.8684
EX1903L1,805.358,11.0874,3.983096,35.3463,1030.6511,3.8682
EX1903L1,805.411,11.0864,3.982917,35.3455,1030.6519,3.8744
EX1903L1,805.463,11.0846,3.982655,35.3446,1030.652,3.8701
EX1903L1,805.448,11.0826,3.982434,35.3443,1030.6517,3.8698
EX1903L1,805.523,11.0806,3.982207,35.3439,1030.6522,3.876
EX1903L1,805.576,11.0774,3.981773,35.3426,1030.653,3.871
EX1903L1,805.576,11.0736,3.981367,35.3422,1030.6531,3.8771
EX1903L1,805.688,11.0706,3.980988,35.3413,1030.6537,3.872
EX1903L1,805.688,11.0678,3.980767,35.3418,1030.6542,3.8716
EX1903L1,805.688,11.0657,3.980643,35.3426,1030.6541,3.8766
EX1903L1,805.8,11.0648,3.980512,35.3421,1030.6548,3.877
EX1903L1,805.8,11.0637,3.980478,35.3428,1030.6552,3.8781
EX1903L1,805.86,11.0626,3.980292,35.342,1030.6556,3.8727
EX1903L1,805.913,11.0614,3.980154,35.3417,1030.6556,3.8718
EX1903L1,805.898,11.0602,3.98003,35.3416,1030.6554,3.8766
EX1903L1,805.965,11.0592,3.979968,35.3419,1030.6557,3.8709
EX1903L1,806.025,11.0584,3.979906,35.3421,1030.6567,3.87
EX1903L1,806.078,11.0577,3.979837,35.342,1030.6566,3.8755
EX1903L1,806.078,11.0569,3.979768,35.3421,1030.6569,3.8706
EX1903L1,806.138,11.0562,3.979672,35.3418,1030.6571,3.8696
EX1903L1,806.25,11.0554,3.979541,35.3412,1030.6576,3.8741
EX1903L1,806.25,11.0544,3.979431,35.3411,1030.6581,3.8682
EX1903L1,806.25,11.0536,3.979376,35.3413,1030.658,3.8679
EX1903L1,806.363,11.0529,3.979286,35.341,1030.6583,3.8732
EX1903L1,806.363,11.052,3.979238,35.3414,1030.6584,3.8673
EX1903L1,806.468,11.0516,3.979038,35.3397,1030.6584,3.8726
EX1903L1,806.415,11.0498,3.978804,35.3392,1030.6588,3.862
EX1903L1,806.565,11.0475,3.978563,35.3389,1030.6593,3.8665
EX1903L1,806.528,11.0455,3.978405,35.3392,1030.6591,3.8717
EX1903L1,806.64,11.0443,3.97824,35.3387,1030.6596,3.8668
EX1903L1,806.692,11.0423,3.977957,35.3378,1030.6603,3.861
EX1903L1,806.752,11.0388,3.97753,35.3368,1030.6605,3.8591
EX1903L1,806.752,11.0357,3.977145,35.336,1030.6603,3.8636
EX1903L1,806.805,11.032,3.976759,35.3356,1030.661,3.858
EX1903L1,806.865,11.0296,3.976484,35.3352,1030.6617,3.8626
EX1903L1,806.917,11.0266,3.976153,35.3348,1030.6621,3.8626
EX1903L1,806.97,11.0233,3.975767,35.3341,1030.6624,3.8578
EX1903L1,807.03,11.0197,3.975375,35.3336,1030.6634,3.8635
EX1903L1,807.03,11.0172,3.975155,35.3338,1030.6644,3.8578
EX1903L1,807.142,11.0152,3.974969,35.3338,1030.6645,3.8569
EX1903L1,807.195,11.0134,3.974755,35.3334,1030.6648,3.856
EX1903L1,807.255,11.0112,3.974487,35.3328,1030.6651,3.8551
EX1903L1,807.24,11.0089,3.974212,35.3323,1030.665,3.8552
EX1903L1,807.367,11.0065,3.974019,35.3325,1030.6659,3.8546
EX1903L1,807.367,11.0046,3.973785,35.3321,1030.6664,3.8604
EX1903L1,807.42,11.0026,3.973571,35.3318,1030.6664,3.855
EX1903L1,807.532,11.0001,3.973289,35.3313,1030.667,3.8545
EX1903L1,807.532,10.997,3.972897,35.3304,1030.6675,3.8541
EX1903L1,807.584,10.9935,3.972539,35.3302,1030.6681,3.848
EX1903L1,807.644,10.9907,3.972264,35.3301,1030.6689,3.8467
EX1903L1,807.697,10.9881,3.971974,35.3297,1030.6695,3.8463
EX1903L1,807.757,10.9861,3.97174,35.3293,1030.67,3.8453
EX1903L1,807.809,10.9838,3.971582,35.3299,1030.6705,3.8442
EX1903L1,807.809,10.9817,3.971424,35.3302,1030.6704,3.844
EX1903L1,807.922,10.9805,3.971279,35.33,1030.6713,3.8431
EX1903L1,807.974,10.9791,3.971107,35.3295,1030.6711,3.8375
EX1903L1,808.034,10.9772,3.970811,35.3284,1030.6719,3.8415
EX1903L1,808.034,10.9746,3.970564,35.3284,1030.672,3.8409
EX1903L1,808.087,10.9722,3.970275,35.3278,1030.6725,3.8357
EX1903L1,808.199,10.9703,3.970096,35.3278,1030.6737,3.8409
EX1903L1,808.199,10.9687,3.969924,35.3276,1030.6733,3.847
EX1903L1,808.259,10.967,3.969759,35.3275,1030.6736,3.8364
EX1903L1,808.311,10.9659,3.969669,35.3277,1030.6742,3.8353
EX1903L1,808.371,10.9644,3.969511,35.3275,1030.6746,3.8409
EX1903L1,808.409,10.9624,3.969194,35.3262,1030.6743,3.8354
EX1903L1,808.476,10.9594,3.968905,35.3262,1030.6751,3.835
EX1903L1,808.536,10.957,3.968589,35.3254,1030.6761,3.8412
EX1903L1,808.536,10.953,3.968073,35.324,1030.6766,3.8362
EX1903L1,808.649,10.949,3.967598,35.3231,1030.6778,3.8417
EX1903L1,808.649,10.9454,3.967275,35.3233,1030.6783,3.8375
EX1903L1,808.701,10.9421,3.966952,35.3232,1030.6788,3.8374
EX1903L1,808.761,10.9394,3.966759,35.3238,1030.6794,3.8261
EX1903L1,808.761,10.938,3.966676,35.3244,1030.6791,3.8365
EX1903L1,808.874,10.9372,3.966628,35.3247,1030.6795,3.8311
EX1903L1,808.874,10.9369,3.966601,35.3247,1030.6796,3.8314
EX1903L1,808.926,10.9365,3.966532,35.3243,1030.6795,3.8301
EX1903L1,808.926,10.9356,3.966367,35.3235,1030.6793,3.8299
EX1903L1,809.039,10.9332,3.966023,35.3224,1030.6803,3.8255
EX1903L1,809.039,10.9309,3.965741,35.3218,1030.6816,3.8306
EX1903L1,809.151,10.9287,3.965507,35.3215,1030.6818,3.8244
EX1903L1,809.091,10.9266,3.965287,35.3214,1030.6814,3.823
EX1903L1,809.204,10.9248,3.965184,35.322,1030.6819,3.8228
EX1903L1,809.204,10.9241,3.965218,35.323,1030.6821,3.8162
EX1903L1,809.264,10.9248,3.965267,35.3228,1030.682,3.8212
EX1903L1,809.264,10.9244,3.965198,35.3224,1030.6843,3.8219
EX1903L1,809.316,10.9228,3.964806,35.3201,1030.6844,3.8213
EX1903L1,809.376,10.9173,3.964139,35.3186,1030.6831,3.8158
EX1903L1,809.428,10.9139,3.96396,35.3201,1030.6833,3.815
EX1903L1,809.428,10.9118,3.963726,35.3198,1030.6847,3.8146
EX1903L1,809.481,10.9106,3.963726,35.321,1030.6855,3.8143
EX1903L1,809.481,10.9108,3.96365,35.32,1030.6859,3.814
EX1903L1,809.541,10.9094,3.963533,35.3201,1030.6868,3.8139
EX1903L1,809.653,10.9081,3.9633,35.319,1030.6869,3.8138
EX1903L1,809.593,10.9053,3.962921,35.3179,1030.6867,3.8147
EX1903L1,809.653,10.9022,3.962529,35.317,1030.6872,3.8151
EX1903L1,809.706,10.8989,3.962206,35.3169,1030.6881,3.8157
EX1903L1,809.766,10.8964,3.962021,35.3174,1030.688,3.8162
EX1903L1,809.766,10.8957,3.962062,35.3185,1030.6878,3.8105
EX1903L1,809.818,10.8949,3.961966,35.3182,1030.6877,3.8098
EX1903L1,809.818,10.8939,3.961842,35.318,1030.6887,3.8094
EX1903L1,809.878,10.8926,3.961718,35.318,1030.6891,3.8092
EX1903L1,809.931,10.8909,3.961526,35.3177,1030.6891,3.809
EX1903L1,809.983,10.8888,3.961299,35.3174,1030.6895,3.8034
EX1903L1,809.931,10.8883,3.961285,35.3177,1030.6894,3.8082
EX1903L1,810.043,10.8883,3.961244,35.3173,1030.6899,3.8077
EX1903L1,810.096,10.8867,3.961031,35.3167,1030.6901,3.8082
EX1903L1,810.096,10.8847,3.960797,35.3163,1030.6901,3.8032
